,Rating,Comments,overall,negative,neutral,positive,compound
198,★★½,"Maybe the quintessential Nolan movie for me; I like the concept with it's closed-loop nature, but I can't quite engross myself in the performances or the dialogue because they are both a little stale. I think he'd be in a better position now to make this now though because he'd surely cast it better and it is an intriguing noir.",2,0.0,0.793,0.207,0.9231
199,★★★½,"Though I think Memento put Nolan on the map, Following is just as good. The story is told through three different points of time which come together at the end to show the big picture of what is going on. It has a small start but by the end, you realize the weight of what just took place.",3,0.0,0.966,0.034,0.2382
200,★★★½,"This incredibly low budget film is loads better than a large majority of his more acclaimed big-budget ""spectacle"" films in my opinion.",3,0.099,0.782,0.119,0.1298
201,★★★½,"Great story, but the the filmmaking felt very amateur. If Nolan remade today this he could make it a lot better.",3,0.0,0.738,0.262,0.7506
202,★★★½,"I'm not really in the mood to get into all the Nolan stuff, you can see a bunch of the themes here in microcosm but i'm neither a fanboy or a hater of his work was more just looking for a short noir from sometime other than the 40s for the sake of the noirvember challenge :)",3,0.0,0.855,0.145,0.815
203,★★★★,Independent filmmaking at it's best..Loved it more than I thought I would.,4,0.0,1.0,0.0,0.0
204,★★★½,Nolan really been using his tropes since day goddamn 1. What a solid film for a directorial debut.,3,0.166,0.749,0.086,-0.3612
205,★★★★,"Nolans low budget triumph! The whole film is handheld and im sure they didn't even use any lighting. Their weapon of choice was a melee(hammer) instead of a gun, and the cast was very small because actors are expensive. You can see that the entire film is made with 1 take and sometimes 2 takes, and they all worked out",4,0.11,0.805,0.085,-0.1511
206,★★★★,chris you can't really write female characters but god do i love your movies,4,0.0,0.566,0.434,0.8573
207,★★★½,The ending was great,3,0.0,0.423,0.577,0.6249
208,★★★½,6.7/10,3,0.0,1.0,0.0,0.0
209,★,"Christopher Nolan and the Terrible, Horrible, No Good, Very Bad Movie",1,0.586,0.279,0.135,-0.8655
210,★½,"Luckily, later in his career Nolan was able to disguise his inability to write good, not-so-on-the-nose dialogue with breathtaking spectacle, but here the only thing that really works is the soundtrack, the lead actor and some of the really nice B&W cinematography. The fact that the only female character in this movie is credited simply as ""Blonde"" tells you all you need to know about Nolan's attitude to women in his movies.",1,0.041,0.794,0.165,0.879
211,★½,really just needed to be improved on within all fronts.,1,0.0,0.744,0.256,0.4767
212,★★★,"En somme, c'est pas mal mais pas fou non plus.",3,0.0,1.0,0.0,0.0
213,★★★,"A twisty thriller. A nice little nugget, clocking in at only an hour and ten minutes.",3,0.0,0.741,0.259,0.4939
214,★★★½,You can tell it was his first film... But it's a good start that would later lead to brilliant things,3,0.0,0.717,0.283,0.7717
215,★★★,i sure hope this nolan guy makes a batman movie in the future,3,0.0,0.634,0.366,0.6369
216,★★★★★,"While comparatively basic to the films Christopher Nolan makes now, I have to say I was completely engaged while watching his debut film, Following. It's premise is really creative, and the actors give really good performances. The music fits into certain scenes perfectly, and the twists are really well pulled off, as per usual Nolan. It's just fantastic, and makes the most of its lack of budget. Highly recommend this one, it's really underrated!",5,0.028,0.698,0.274,0.969
217,★★★,boxd.it/5hKTQ,3,0.0,1.0,0.0,0.0
218,★★★★,More details to come in my full review on YouTube in the coming weeks as I begin reviewing Christopher Nolan's filmography.,4,0.0,1.0,0.0,0.0
219,★★★,"There's a Batman symbol on the door and a character named Cobb, so the only logical conclusion is that this is Nolan's way of telling the world that he is actually from the future and traveling backwards through time. HOW COULD WE HAVE MISSED THIS??",3,0.073,0.927,0.0,-0.5095
220,★★★,nolan why do you do this to me stop the unrealistic characters and dumb dialogue and the shaky camera and non-linear order and crosscutting and your female characters that do nothing except serve as the motivation for your deep brooding morally-confused male protagonists to monologue about physics or time or morals or something else i dont know and i know this movie isn't blue but please stop making your films blue maybe try another color pallet for once please,3,0.152,0.815,0.032,-0.8456
221,★★★½,This is a really solid directorial debut which showcases a lot of best things Nolan uses in his films still today.,3,0.0,0.736,0.264,0.7264
222,★★★,Can we bring back Alex Haw please ?,3,0.0,0.723,0.277,0.3182
223,★★★,6/10.,3,0.0,1.0,0.0,0.0
224,★★,probably Nolans actual Inception because my god is this movie a dream that drags on,2,0.101,0.655,0.244,0.34
225,★★★½,'s first feature showed an awful lot of promise.,3,0.244,0.569,0.187,-0.1779
226,★★★★½,boxd.it/2ejjy,4,0.0,1.0,0.0,0.0
227,★★★,"Funny how the man who makes some of the world's biggest films started out with such a lo-fi thrill. It's a little light and can't escape that student film aura, but the cinematography and killer minimalist premise is an acceptable compromise.",3,0.151,0.71,0.139,-0.3734
228,★★★½,Before the ending I found this movie to be a little convoluted due to the super low budget but it ended up making sense,3,0.065,0.833,0.102,0.2263
229,★★★,Bravo Nolan,3,0.0,1.0,0.0,0.0
230,★★★½,Watched on my laptop. Sorry Chris!,3,0.242,0.758,0.0,-0.1511
231,★★★,I wish more big filmmakers like him would throw out a modest and intimate project like this every once in a while.,3,0.0,0.66,0.34,0.8035
232,★★★,"Nolan's first film is, of course, not going to be his finest; yet Following did manage to solidify him as a director-to-watch. He proved he was fantastic at tight filmmaking and the non-linear timeline was, as I am led to believe, reminiscent of his first mainstream film, Memento. A stellar film with interesting dialogue, decent performances - for the most part - and engaging plot development. Some flaws in the action sequences are apparent. But, on such a small budget it's only right to laud Nolan on what he could achieve. Worth checking out because of its short runtime as well.",3,0.0,0.874,0.126,0.8993
233,★★★,This movie is perfectly fine and feels Nolanesque. It's obviously very low-budget and I'm very glad he could make something that could lead him to be able to make bigger and better things.,3,0.0,0.704,0.296,0.9041
234,★★½,Ehhhhhh!!!!! This Christopher guy ain't too good with endings is he?,2,0.263,0.737,0.0,-0.5535
235,★★★,"feels somewhat amateurish, but we can already see Christopher Nolan's filmmaking style taking shape in this twisty, pretty competent crime thriller.",3,0.155,0.556,0.289,0.4767
236,★★★,holy shit,3,0.783,0.217,0.0,-0.5574
237,★★★½,"I guess I'll never know, but this is a nifty feature debut.",3,0.0,0.717,0.283,0.5499
238,★★★,or any of Christopher Nolan's newer films.,3,0.0,1.0,0.0,0.0
239,★★★,"Eerily shot in black and white, in his debut feature Following, Nolan successfully creates his own distinctive cinematic world. Impressively acted, ambitious and engaging. The film highlights the emergence of a significant directorial talent with his trademark plot back and forth.",3,0.0,0.642,0.358,0.9468
240,★★★★,All of Nolan's trademarks started from this one.,4,0.0,1.0,0.0,0.0
241,★★★★,"This was Nolan before he was Nolan, proving that he was always Nolan, which is the most Nolan thing he can do or did.",4,0.0,1.0,0.0,0.0
242,★★★½,"I'm very glad I finally got around to seeing this first film from Christopher Nolan. It shows some peaks into the style of story preferences of some of his later films. This is a much smaller movie, a little more like Memento than any of his other works and has a feel of a Hitchcock thriller. I like that this seems to play off of normal human behaviors of people who feel secluded in crowded places. This reminds me of a less fucked up Man Bites Dog.",3,0.046,0.82,0.134,0.7197
243,★★★★,proves he doesn't need a huge budget to tell a great story.,4,0.14,0.569,0.292,0.4833
244,★★½,all of nolans films feel shorter and this is his shortest k,2,0.0,1.0,0.0,0.0
245,★★★,Nolan does Jarmusch does Hitchcock?,3,0.0,1.0,0.0,0.0
246,★★★,"Worth watching and very good considering it's budget, but not something I'm actively going to want to watch again.",3,0.109,0.668,0.223,0.1415
247,★★★★,I'd take this over Interstellar and TDKR any day of the week. Mr. Nolan needs to go back to his roots IMHO.,4,0.0,1.0,0.0,0.0
248,★★★½,"At 70 some mins its barely a feature but all the Nolanisms are here: twisty narrative, unreliable narrator a great ending.",3,0.0,0.761,0.239,0.7684
249,★★★½,"Although Christopher Nolan would go on to bigger and definitely better things, Following is an impressive debut with good performances, stealthy cinematography, and an intriguing story with intriguing editing. Plus it really looks nice on it's Criterion release. Hopefully, Criterion's new deal with Warner Bros. means we can get one other Nolan notable film in it's catalog....and no it isn't Insomnia.",3,0.045,0.717,0.238,0.9358
250,★★★★,"Finally watched Nolan's first movie, and it didn't disappoint. I actually love how how raw the movie is--you can see Nolan hammering out his style in this, and the story and script is solid. Also, at an hour and ten minutes, it accomplishes quite a lot. Just awesome to see the beginning of a great director.",4,0.052,0.719,0.23,0.8923
251,★★★½,"For a movie costing only about 6 grand, this looked clean and precise. Best of all, it was engaging and interesting. Loved it.",3,0.0,0.442,0.558,0.9578
252,★★★½,"And yes, I am aware that this is an unpopular opinion. Feel free to contest me on it if you have the urge.",3,0.0,0.769,0.231,0.7184
253,★★★,"The problem with this movie is the fact that it is SO fucking low-budget. Now that doesn't take away from the plot, script or acting, but if they did this in color, MAYBE at the end, cutting back and forth between what he saw (a person) and what other people saw (nobody) with a nice Hans Zimmer score this could've been an easy 5. But it's still amazing, and first movies are mainly just to put your foot in the door.",3,0.039,0.821,0.14,0.9032
254,★★½,was a bad movie.,2,0.636,0.364,0.0,-0.5423
255,★★½,5/10,2,0.0,1.0,0.0,0.0
256,★★½,When Nolan almost directed adult movies but it backfired....,2,0.0,1.0,0.0,0.0
257,★★★★,"It has an unusual plot, but somehow it all comes together remarkably well. I truly felt evangel with the dreamy and curious structure. A solid low budget picture that displays plenty of strong future promise.",4,0.055,0.539,0.406,0.9513
258,★★★½,A good movie that is overshadowed only because he perfects this craft later on in his career.,3,0.0,0.718,0.282,0.6705
259,★★★★,MAKE A COBB ORIGIN STORY CHRISTOPHER KINO NOLAN,4,0.0,1.0,0.0,0.0
260,★★★★,"Concise and smart. Christopher Nolan has a very idiosyncratic way of directing, and you can tell what kind of filmmaker he would become from just this film.",4,0.0,0.903,0.097,0.4019
261,★★★★,Wow. Chris Nolan's first movie and it's got all the Nolan twists and turns that I've come to know and love.,4,0.0,0.704,0.296,0.8402
262,★★★★,"Quite possibly my favorite Nolan film. This film speaks of vision over just about everything, the black and white, use of natural lighting, non-linear progressive plot. With just a tight low budget, Nolan really had to meticulously harness his craft to allow his story to be the told way he intended. Haw is charming yet dark, and Theobald plays perfect as Cobb's counterpart. This film just speaks volumes as Nolan from a directing standpoint. Following laid the groundwork for Nolan's storytelling and shows he's capable of more than just big budgets and sets.",4,0.02,0.775,0.206,0.9563
263,★★★★,The following is my explanation.,4,0.0,1.0,0.0,0.0
264,★★★★,"Happy 51st birthday to director who give us 11 greatest film in the world, Christopher Edward Nolan.",4,0.0,0.655,0.345,0.836
265,★★★½,"This movie was as disturbingly beautiful as it was filled with the explanations of human nature, deceit, distrust, betrayal, and blackmail. It was altogether really good in a cynical way, doing an incredible job capturing the reason for why some people do what they do. The soundtrack is creepy which I love since it adds foreboding to the scenes, and the way the timeline works is interesting in a very good way.",3,0.171,0.642,0.187,0.3447
266,★★½,such a film bro flick lol,2,0.0,0.588,0.412,0.4215
267,★★★,It's confirmed... Nolan's taste in music never changed. And he seems to like the name Cobb.,3,0.0,0.857,0.143,0.3612
268,★★★½,"if i had a nickel for every time christopher nolan made a fun to watch but very confusing film with a main character whos a kind of thief/burglar named cobb i would have two nickels, which isn't a lot, but it's weird that it happened twice.",3,0.113,0.837,0.05,-0.3998
269,★★★★,Loved the black&white style of this movie and the cinematography from the classic Christopher Nolan.,4,0.0,0.782,0.218,0.5994
270,★★★½,"The female then convinces the Protagonist to get the photos to ensure her safety, which he then tries to do.",3,0.0,0.705,0.295,0.7269
271,★★★½,I swear those two male leads looks the same. I was confused for the first half of the film lol,3,0.164,0.704,0.131,0.0772
272,★★,"Some of the dialogues and character interactions felt not that realistic to me and it has all that Nolan crap that I simply do not enjoy. But yeah, If you are a person who enjoyed most of his work, I'll predict that you'll like it as well.",2,0.132,0.722,0.146,0.1984
273,★★★★,Rewatched with Nolan commentary,4,0.0,1.0,0.0,0.0
274,★★★★,First rule of Follow Club is don't talk about Follow Club,4,0.0,1.0,0.0,0.0
275,★★★★,Christopher Nolan Films Ranking,4,0.0,1.0,0.0,0.0
276,★★★,"Is the acting a bit all over the place, or am I way to high to process what I just watched?",3,0.0,1.0,0.0,0.0
277,★★★,"next which, in my opinion, is his masterpiece.",3,0.0,0.631,0.369,0.6249
278,★★★½,wp.me/pat7iE-2mw,3,0.0,1.0,0.0,0.0
279,★★,"Basically these aged like bagged milk, for me at least, and I do understand why people like this stuff so more power to you man.",2,0.0,0.815,0.185,0.6124
280,★★★,(2000). I said what I said.,3,0.0,1.0,0.0,0.0
281,★★★½,Very simple but also extremely thrilling and intriguing.,3,0.0,0.604,0.396,0.6798
282,★★★½,prequel!,3,0.0,1.0,0.0,0.0
283,★★★½,But! The story was compelling. And the mystery element of it was well executed.,3,0.0,0.737,0.263,0.5093
284,★★★½,"Very much feels like 'My first film', with some clunky dialogue and stiff performances along the way. But the way the wheels spin in this shoestring noir is still quite impressive, and it is fun to see the origin point of some of Nolan's on-going tropes (Femme Fatale!! Ambient Soundscape! Men in Suits!). It's a brief, but satisfying exercise.",3,0.0,0.824,0.176,0.8884
285,★★★★½,"Author's Note: Spoil Tenet for me and I will block you, no questions asked.",4,0.317,0.683,0.0,-0.6249
286,★★½,Sinon vous avez vu le trailer de The Batman ???,2,0.0,1.0,0.0,0.0
287,★★★,"Another example of a Nolan protagonist setting up a ""system"", a method of ordering the world, which then becomes inverted against them. The game of 'harmless stalking' becomes complicated once they are actually interacted with, attempts to know people from the outside thwarted. A quick and interesting lo-fi narrative experiment, albeit a little stilted and constrained (as youd expect with a debut film). Nolan going on to make far more ambitious and refined films, but interesting to see how some of his ideas existed from the start.",3,0.025,0.87,0.106,0.7893
288,★★★,could run,3,0.0,1.0,0.0,0.0
289,★★★,"Overall, I did not hate this, but Compared to Inception, the Dark Knight trilogy, and Dunkirk, this is a weaker movie.",3,0.168,0.744,0.087,-0.4312
290,★★★½,B+,3,0.0,1.0,0.0,0.0
291,★★★½,Although it's short it's a well thought out and atmospheric neo-noir movie. Hard to believe it's Nolan,3,0.08,0.8,0.12,0.1779
292,★★★,79,3,0.0,1.0,0.0,0.0
293,★★★,"Fun fact: Christopher Nolan never studied film-making at university, he studied English Literature at University College London",3,0.0,0.829,0.171,0.5106
294,★★★,Greatness from small beginnings,3,0.0,1.0,0.0,0.0
295,★★★,Why does Nolan like the name Cobb so much?,3,0.0,0.762,0.238,0.3612
296,★★★½,youtu.be/PA-gumlqqy8,3,0.0,1.0,0.0,0.0
297,★★★½,Must See For Cinephiles!,3,0.0,1.0,0.0,0.0
298,★★★½,Top: Christopher Nolan,3,0.0,0.526,0.474,0.2023
299,★★★,"Not a horrible movie to be honest. It's just a bit choppy with the acting and editing. But other than that, I really enjoyed this movie. Great concept and execution, but doesn't really have much to say.",3,0.0,0.771,0.229,0.7858
300,★★★½,"Honestly, I think this is one of his more impressive movies, and the fact that this was his debut is completely mind-boggling to me. There were many instances where the film could have taken a completely new direction, or an extra hour could have been added without any struggle. However, I am really glad that this film turned out the way it did.",3,0.0,0.825,0.175,0.8967
301,★★★★,Nolan Ranked,4,0.0,1.0,0.0,0.0
302,★★★½,I assume this is true for all writers that they're constantly following people around to avoid writing. Would explain why it's taking George R. R. Martin nearly a decade to write The Winds of Winter.,3,0.061,0.861,0.078,0.1531
303,★★★★,Pretty amazing how far a budget can stretch when the story is well told!,4,0.0,0.516,0.484,0.8553
304,★★★★,4. A thief named Cobb,4,0.531,0.469,0.0,-0.5267
305,★★★★,"nice to see the dna of nolans later films here. clearly his weakest, but only because of the budget. the only problem which the budget cant explain is the ending which was kinda ridiculous. overall tho this was a nice lil banger",4,0.167,0.687,0.146,-0.2641
306,★★★,"Somehow watching this film managed to be more boring than just flat out doing nothing during lockdown, which I suppose, in a strange way, is an accomplishment. Props, Chris. Truly.",3,0.136,0.774,0.09,-0.1263
307,★★★,"It's got solid performances and a good score, but it seems to meander and lose the intrigue it's premise offers.",3,0.156,0.702,0.143,-0.3182
308,★★★,Definitely not quite as good as Nolan's current films but traces of each of his current films can be found here and it's really fascinating to see where he started.,3,0.05,0.753,0.196,0.7378
309,★★★★½,"following es la prueba de que si tenes talento, no hay presupuesto ni traba que te frene de hacer un excelente trabajo. btw, nolan sabe perfectamente como terminar peliculas.",4,0.073,0.927,0.0,-0.296
310,★★½,"Although it definitely comes across as a first feature, Nolan knows his limitations far better than most indie filmmakers do.",2,0.0,0.752,0.248,0.6808
311,★★★½,Film sederhana tentang nguntit orang yang seru dan mengejutkan.,3,0.0,1.0,0.0,0.0
312,★★★,Ooooooooooooooo!!,3,0.0,1.0,0.0,0.0
313,★★,Pretty underwhelming idk what I was expecting.,2,0.163,0.465,0.372,0.4215
314,★★★½,"I know this says 1998, but it wasn't released until April 1999. Still counts. Anyway, very solid debut from Christopher Nolan. He clearly shot on a limited budget, but the film actually looks (and sounds) pretty fantastic. It's moody and stylish, but doesn't feel overly self-conscious or precious (impressive for a neo-noir). The narrative twists and turns are maybe a little clumsy, but still clever. It maybe would have been interesting to see what Nolan would have done with an additional 20-25 minutes.",3,0.054,0.678,0.268,0.9753
315,★★★,"It may be rather scant on character and a little too bare in the pacing department, but with an intriguing premise and some impressive visuals for a shoe-string budget, ""Following"" represents a relatively understandable foot in the door project for Christopher Nolan.",3,0.0,0.895,0.105,0.6652
316,★★★,"Nolan's first feature is amateurish yet fascinating. There's something so pure about the little neo-noirs that directors make so early in there careers, when they are young and pretentious but captivated by how people interact with eachother in dire situations. Alex Haw's performance is a bit too much, and the dialogue is hit-and-miss, but this is still dark and brooding and fun.",3,0.056,0.786,0.158,0.7391
317,★★★★,YouTube,4,0.0,1.0,0.0,0.0
318,★★★½,moral of the story? trust nobody not even yourself,3,0.0,0.708,0.292,0.5106
319,★★½,blah,2,1.0,0.0,0.0,-0.1027
320,★★★★½,"""Everyone's got a box.""",4,0.0,1.0,0.0,0.0
321,★★★½,"For a no-budget debut feature, Following is pretty effective, and contains shades of several of Nolan's earlier movies, especially Memento. You can definitely tell it's a no-budget debut, but it's written well, shot as best as could be with only the use of available light, and has a certain charm to it overall.",3,0.0,0.676,0.324,0.962
322,★★★½,Following is the first film of the man who will personify 21st century film-making at it's finest.,3,0.0,1.0,0.0,0.0
323,★★★★,So on my plane from Los Angeles to London all I did was watch this and Twin Peaks and it's safe to say I'm having an existential crisis.,4,0.128,0.781,0.091,-0.296
324,★★★,"Now that I've gone through all of Christopher Nolan's filmography, I'm probably going to revisit most of his films in the coming weeks, many of which I haven't seen in a few years. Will be interesting to see how they hold up, especially considering that I experienced them right at the start of my film obsession.",3,0.043,0.909,0.048,0.0772
325,★★★,"is an impressive feature length debut, especially considering its small budget. 70/100",3,0.0,0.769,0.231,0.5106
326,★★★★,", the magic of successful micro-budget filmmaking hits a soft spot for me, excusing what would otherwise be bigger flaws. But even then, this film's smart, efficient screenplay makes for a great debut.",4,0.0,0.66,0.34,0.9246
327,★★½,"A decent effort to start a marvelous career. Short watch. Would recommend if you are a fan of Nolan's work, and you're a completionist, but nothing special.",2,0.104,0.685,0.211,0.2413
328,★★★★★,"Misleading title tho, not about the following part at all...",5,0.231,0.769,0.0,-0.4019
329,★★½,"""Mediocre. I don't know if this Nolan guy's got what it takes to make it big."" - Me in 1998, when I reviewed movies for the newspaper, smoked cigars, and was 1 year old.",2,0.0,1.0,0.0,0.0
330,★,"In a sense, this is the most inspirational movie ever made. Because if a filmmaker who would go on to make some of the most iconic films of the 21st century, got started with this pretentious, insipid, muddled mess of a movie, then anything's possible.",1,0.114,0.811,0.075,-0.228
331,★★½,"This had some good direction I noticed, and was interesting at times but then faded back into a slightly controlled mess.",2,0.125,0.707,0.168,-0.0084
332,★★★★★,"Tense, nonlinear, and intriguing. Nolan becoming Nolan.",5,0.286,0.714,0.0,-0.34
333,★★★½,"Following is very Hitchcockian in that it thrives off long sequences of interesting character interactions, and snappy dialogue. There isn't a whole lot going on, but it's a good character piece and has the level of intricacy that Nolan is quite good at.",3,0.0,0.799,0.201,0.8608
334,★★★½,"Brief, thrilling, and intricate without being over-the-top or unrealistic, but it was completely unnecessary to tell the story out of order, it made it a tiny bit hard to follow.",3,0.052,0.84,0.108,0.1901
335,★★½,Claire's Film Log: 2015,2,0.0,1.0,0.0,0.0
336,★★★,Throughout history will show the real intent of this person and how the follower was involved in a well-designed plan that lets you confused and lost.,3,0.167,0.833,0.0,-0.5574
337,★★★★,"What a wild film debut, and I'm not even particularly fond of (or soured towards) Nolan. Turning literally every weakness of no-budget film making into this film's strength Following really nails the Noir genre in a brisk but highly effective way.",4,0.081,0.744,0.175,0.6461
338,★★½,"This short feature showcases the early potential of a rising director, but is not a great film. The non-linear plot is twisty but the characters are flat; half the blame for that falls on the short runtime, and most of the other half on the acting. ""Following"" may have been a practice run for Nolan's next film ""Memento"", but aspiring filmmakers should give it a watch because he proves that an ambitious story can be told with relatively little money.",2,0.089,0.862,0.049,-0.5253
339,★★★½,Would later go in to perfect this with Memento only two years later.,3,0.0,0.764,0.236,0.5719
340,★★★½,The ending is a little out there but still a fun way to go. It's a short movie so it doesn't really drag that much although it is quite slow at times.,3,0.0,0.799,0.201,0.7766
341,★★★★,"A clever, engrossing and enormously well-shot psychological drama/thriller. While not one of the best of Nolan's films, it's still entertaining.",4,0.0,0.613,0.387,0.8779
342,★★★★,"Nolan's stylistic (non-linear narrative, handheld camera, neo-noir darkness) and thematic (obsession, criminality, identity) preferences are already present in this commendable debut.",4,0.0,1.0,0.0,0.0
343,★★★½,"Proof that you don't need a budget to make a great film, just talent and a great story.",3,0.0,0.522,0.478,0.9001
344,★★★★,Good directorial debut from our good friend Chris Nolan.,4,0.0,0.4,0.6,0.8402
345,★★★½,The noir blueprints for Memento.,3,0.0,1.0,0.0,0.0
346,★★½,"It's an interesting little amateur piece with a good story at its heart, but the generally poor performances and some weak dialogue make it rather difficult to enjoy. It's a shame really, had it been handled just a little more professionally it might have made a very strong debut.",2,0.236,0.566,0.199,-0.5284
347,★★★½,"The ending made me happy, it made me smile",3,0.0,0.53,0.47,0.7351
348,★★½,Demonstrates signs of Nolan's greatest strengths and his greatest weaknesses. Overall pretty fun I guess.,2,0.089,0.285,0.626,0.9442
349,★★★★,Nice Batman easter egg.,4,0.0,0.517,0.483,0.4215
350,★★★,Last 10 mins changed my opinion about this movie. It was definitely a decent watch. Didn't see that twist coming. Nicely put out. And the screenplay confused me little bit.,3,0.068,0.767,0.165,0.5106
351,★★★½,Geleneksel nolan maratonu,3,0.0,1.0,0.0,0.0
352,★★★★,Nolan wasn't only fucking with the timeline but also the duality of characters huh,4,0.0,1.0,0.0,0.0
353,★★★,"This isn't exactly Christopher Nolan's best film, but this film did give birth to one of the greatest filmmakers of all time.",3,0.0,0.704,0.296,0.8555
354,★★★½,Happy Nolan filmography completion to me.,3,0.0,0.575,0.425,0.5719
355,★★★★,"Commentary by Christopher Nolan. Always love to see how directors do so much with little budget, especially now that Nolan is at the level that he's reached.",4,0.0,0.817,0.183,0.6808
356,★★★★,"i've my personal box too, so i'm gonna check it out rn lolll!",4,0.0,1.0,0.0,0.0
357,★★★,"Not too bad for Nolan's first. It felt like a watered-down version of Memento, which coincidentally enough would be his next film so I can see where the inspiration came from. I'm just more impressed that he used a Bolex camera for this film, I am using one in my film class right now and jesus I have so much more respect for Nolan now cuz that camera is DOGshit.",3,0.0,0.792,0.208,0.9413
358,★★★,"This first outing as a feature film director shows just how early on, in his career, Nolan experimented with narrative structure and time as an essentiel part of his stories. It's a low budget thriller but the thought behind the story and plot is well crafted and so this seemingly unsure directorial debut actually ends up underlining just how sharp and brilliant a storyteller Nolan was even at an early age. Of course it has none of the spectacle or visual splendor of his later work but at the core it is unmistakably Nolanesque and definetely worth checking out.",3,0.04,0.807,0.153,0.9254
359,★★★½,"This feels so much like a student film. Overall it was kinda meh, but it has some really great dialogue and one KILLER opening.",3,0.23,0.542,0.228,-0.0192
360,★★★½,https://youtu.be/HkHRYT1pjCQ,3,0.0,1.0,0.0,0.0
361,★★★★,"*this guy is good, he should direct more movies*",4,0.0,0.734,0.266,0.4404
362,★★½,Nolan was right to go back and just make an entire new Cobb.,2,0.0,1.0,0.0,0.0
363,★★★½,Way better than I expected.,3,0.0,0.508,0.492,0.4404
364,★★★,"I am not a massive fan of Nolan, he has made some good movies but I just feel that he is quite overrated. Either way I still enjoyed this movie with it's interesting story, good directing and pretty basic acting.",3,0.03,0.605,0.365,0.956
365,★★★★,Overall: 8/10,4,0.0,1.0,0.0,0.0
366,★★★½,"Great puzzle-box mystery. Not so great characters or pacing. But the cinematography, score, imagery, parrarellism,and unique storytelling continue to prove that Nolan is a cut above the rest, even at his weakest.",3,0.235,0.664,0.101,-0.6639
367,★★★½,Portrait of a Nolan as a Young Man,3,0.0,1.0,0.0,0.0
368,★★★½,Nolan actually makes the most satisfying plots. You always feel great when the end of a Nolan movie connects all the dots. A bit short tho.,3,0.0,0.748,0.252,0.8122
369,★★★,Nolan being Nolan. I felt like this movie could've gone deeper but for a low buget first feature it's solid.,3,0.124,0.704,0.171,-0.0
370,★★½,Definitely some following in this for sure,2,0.0,0.5,0.5,0.6124
371,★★★★,"My only complaint is the dialogue, which at times feels contrived and somewhat forced. But otherwise a thoroughly enjoyable film! Fiendishly clever, as one of the reviews says, and an exceptional debut.",4,0.128,0.703,0.169,0.3773
372,★,IFC / DCP,1,0.0,1.0,0.0,0.0
373,★★,This is some student film shit.,2,0.419,0.581,0.0,-0.5574
374,★★★★½,"Crisp and cool, like a damn cranberry Sprite!",4,0.229,0.339,0.432,0.3382
375,★½,It was just extremely boring and had a story that I never wanted to be a part of. For the low budget the cinematography was quite good but that was pretty much the only thing I liked.,1,0.081,0.676,0.244,0.8294
376,★,Unless I really hate insomnia this is easily the worst nolan film,1,0.438,0.433,0.13,-0.7713
377,★★½,Hahahahahahaha this movie is so dumb hahahaha I like it but man this movie is annoying and the dialogue is so bad hahahaha,2,0.384,0.557,0.058,-0.9105
378,★★★½,Nolan really be like all plot no characters,3,0.2,0.547,0.253,0.1477
379,★★★★,Back when Nolan used to focus on the characters and not making a super confusing plot,4,0.177,0.73,0.094,-0.357
380,★★★★,"The worst Nolan movie, wich makes it the 11th greatest movie of all time.",4,0.202,0.591,0.207,0.0258
381,★★★★,"I really liked it! The story was so suspense and clever, and well captured by the cinematographer and portrayed by the actors. It's interesting to see Christopher Nolan play with non-linear storyline structure even in his first firm, as he truly as perfected it throughout his years. The plot kept me guessing on what was about to happen and definitely caught me by surprise a few times with its twists and turns.",4,0.0,0.707,0.293,0.9727
382,★★★,"in some scenes. What? Nice debut, Nolan.",3,0.0,0.682,0.318,0.4215
383,★★★½,7.5/10,3,0.0,1.0,0.0,0.0
384,★★★½,There's nothing more satisfying than all the pieces falling into place at the film's climax.,3,0.248,0.752,0.0,-0.5101
385,★★★★,Not to be annoying movie guy but this nolan flick pretty good,4,0.0,0.479,0.521,0.8683
386,★★★½,Still an absolute amazing film and I definitely recommend it!,3,0.0,0.392,0.608,0.8516
387,★★★,Insomnia,3,0.0,1.0,0.0,0.0
388,★★★,Following review,3,0.0,1.0,0.0,0.0
389,★★★★,"I think the twists at the end come a bit much too fast and seem overwhelming, but it's a good movie.",4,0.0,0.815,0.185,0.5927
390,★★★½,"Didn't expect this film get into Criterion Collection, This is where Nolan starts many good films",3,0.0,0.838,0.162,0.4404
391,★★★★½,I enjoyed it! It was really fun,4,0.0,0.358,0.642,0.8012
392,★★★,Nolan characters swearing? Literally made me spit my tea.,3,0.2,0.8,0.0,-0.25
393,★★★½,(Criterion release looks great),3,0.0,1.0,0.0,0.0
394,★★★,Nolan ranked,3,0.0,1.0,0.0,0.0
395,★★★,I guess this was Nolan's practice to give us the great movie that is Memento.,3,0.0,0.76,0.24,0.6249
396,★★★,nolan made about how artsy is the act of sniffing underwear.,3,0.0,1.0,0.0,0.0
397,★★★,6/10,3,0.0,1.0,0.0,0.0
398,★★★,The Christopher Nolan template is born!,3,0.0,1.0,0.0,0.0
399,★★★,Following is relatively straightforward but its well put together for a tiny budget film. It was fun going back to see how it all began for Nolan.,3,0.0,0.772,0.228,0.7964
400,★★½,Perfectly fine but that was a long hour,2,0.0,0.556,0.444,0.4588
401,★★★½,films :),3,0.0,0.25,0.75,0.4588
